ID,Date Reported,Date Occured,Area Name,Victim Age,Victim Sex,Victim Descent,Location,Latitude,Longitude,Criminal Activities,Criminal Activities grped,Criminal Activities re-grped,
25,2010-02-01,2010-01-31,Central,50,M,B,200 W  6TH                          ST,34.046,-118.2509,Assault,Bodily Harm,Violent Crimes,0.992127097
153,2010-05-07,2010-05-06,Central,23,M,B,900 E  6TH                          ST,34.0398,-118.2413,Assault,Bodily Harm,Violent Crimes,0.99765785
375,2010-10-15,2010-10-14,Central,41,M,H,6TH                          ST,34.0403,-118.2421,Assault,Bodily Harm,Violent Crimes,0.995801694
400,2010-11-11,2010-11-09,Central,45,M,H,500    SAN JULIAN                   ST,34.0446,-118.245,Assault,Bodily Harm,Violent Crimes,0.991698011
554,2010-01-08,2010-01-07,Central,57,M,O,500 S  MAIN                         ST,34.0467,-118.2485,Theft,Property Crime,Non-Violent Crimes,0.997360271
674,2010-01-16,2010-01-15,Central,43,F,O,1000 S  HILL                         ST,34.0416,-118.2584,Theft,Property Crime,Non-Violent Crimes,0.995900948
959,2010-02-03,2010-02-02,Central,19,M,B,6TH                          ST,34.0398,-118.2413,Battery Crime,Bodily Harm,Violent Crimes,0.99092125
1015,2010-02-06,2010-02-06,Central,23,F,H,700 W  7TH                          ST,34.048,-118.2577,Theft,Property Crime,Non-Violent Crimes,0.999960166
1064,2010-02-09,2010-02-08,Central,44,F,H,1100    SANTEE                       ST,34.0378,-118.2561,Battery Crime,Bodily Harm,Violent Crimes,0.99238296
1069,2010-02-09,2010-02-09,Central,23,M,B,700 W  7TH                          ST,34.048,-118.2577,Theft,Property Crime,Non-Violent Crimes,0.997023163
1204,2010-02-18,2010-02-18,Central,32,F,W,SAN JULIAN,34.0412,-118.2474,Battery Crime,Bodily Harm,Violent Crimes,0.998610867
1309,2010-02-25,2010-01-11,Central,32,M,O,500 S  HILL                         ST,34.0488,-118.2518,Embezzlement,Property Crime,Non-Violent Crimes,0.991863889
1342,2010-02-27,2010-02-27,Central,43,F,H,700    WALL                         ST,34.0419,-118.2485,Theft,Property Crime,Non-Violent Crimes,0.991049341
1425,2010-03-04,2010-03-04,Central,37,M,H,HILL,34.032,-118.2657,Theft,Property Crime,Non-Violent Crimes,0.99729898
1550,2010-03-13,2010-03-12,Central,34,M,H,6TH,34.0423,-118.2452,Assault,Bodily Harm,Violent Crimes,0.991031094
1570,2010-03-13,2010-03-12,Central,51,M,B,500    WALL                         ST,34.0449,-118.2458,Theft,Property Crime,Non-Violent Crimes,0.991165932
1602,2010-03-15,2010-03-15,Central,44,M,W,5TH                          ST,34.0481,-118.2507,Theft,Property Crime,Non-Violent Crimes,0.993617388
1713,2010-03-21,2010-03-21,Central,30,M,H,4TH                          ST,34.0151,-118.4936,Assault,Bodily Harm,Violent Crimes,0.990323361
1736,2010-03-23,2010-03-23,Central,25,M,H,1200    SANTEE                       ST,34.0363,-118.2573,Assault,Bodily Harm,Violent Crimes,0.995846171
1925,2010-04-02,2010-04-02,Central,52,M,B,9TH,34.0373,-118.2503,Battery Crime,Bodily Harm,Violent Crimes,0.996826533
2093,2010-04-13,2010-02-01,Central,49,F,W,400 W  7TH                          ST,34.0459,-118.2545,Fraud,White Collar Crime,Non-Violent Crimes,0.990094277
2165,2010-04-17,2010-04-17,Central,25,M,W,200 W  TEMPLE                       ST,34.0549,-118.2426,Assault,Bodily Harm,Violent Crimes,0.999247673
2314,2010-04-26,2010-04-26,Central,46,F,H,CESAR E CHAVEZ,34.0583,-118.2378,Battery Crime,Bodily Harm,Violent Crimes,0.99628707
2946,2010-05-31,2010-05-31,Central,17,M,H,5TH,34.0442,-118.2439,Robbery,Robbery,Violent Crimes,0.9974046
2991,2010-06-03,2010-06-02,Central,48,F,B,4TH,34.0439,-118.2399,Battery Crime,Bodily Harm,Violent Crimes,0.995530007
3621,2010-07-03,2010-07-03,Central,46,M,B,5TH,34.0464,-118.248,Robbery,Robbery,Violent Crimes,0.997921812
3916,2010-07-19,2010-07-19,Central,50,M,H,600 W  9TH                          ST,34.0451,-118.2604,Theft,Property Crime,Non-Violent Crimes,0.992739449
3962,2010-07-21,2010-07-21,Central,49,M,W,500 S  SAN PEDRO                    ST,34.0442,-118.2439,Robbery,Robbery,Violent Crimes,0.996618957
4379,2010-08-14,2010-08-14,Central,22,F,B,7TH,34.0407,-118.2468,Assault,Bodily Harm,Violent Crimes,0.99905428
4495,2010-08-21,2010-08-18,Central,37,M,W,1100 S  HOPE                         ST,34.0423,-118.2631,Theft,Property Crime,Non-Violent Crimes,0.997021898
4661,2010-08-30,2010-08-30,Central,23,M,H,HILL,34.032,-118.2657,Assault,Bodily Harm,Violent Crimes,0.999432538
4695,2010-08-31,2010-08-28,Central,49,F,W,1200 S  FIGUEROA                     ST,34.0423,-118.2666,Theft,Property Crime,Non-Violent Crimes,0.993482086
4719,2010-09-01,2010-09-01,Central,66,F,H,400    WALL                         ST,34.0464,-118.2447,Battery Crime,Bodily Harm,Violent Crimes,0.999736588
4736,2010-09-02,2010-08-31,Central,23,F,O,BROADWAY,34.0713,-118.2291,Theft,Property Crime,Non-Violent Crimes,0.991582279
4896,2010-09-13,2010-09-11,Central,65,F,B,500 S  SAN PEDRO                    ST,34.0442,-118.2439,Theft,Property Crime,Non-Violent Crimes,0.9951771
5185,2010-09-27,2010-09-27,Central,29,F,O,700 S  FLOWER                       ST,34.0487,-118.2588,Theft,Property Crime,Non-Violent Crimes,0.993478685
5368,2010-10-06,2010-10-06,Central,49,F,W,1300 S  FLOWER                       ST,34.0401,-118.2668,Assault,Bodily Harm,Violent Crimes,0.99783197
5446,2010-10-11,2010-10-10,Central,48,M,B,7TH,34.0419,-118.2485,Robbery,Robbery,Violent Crimes,0.997375754
5493,2010-10-13,2010-10-12,Central,39,M,W,1200 S  FIGUEROA                     ST,34.0423,-118.2666,Theft,Property Crime,Non-Violent Crimes,0.995735026
5644,2010-10-19,2010-10-19,Central,24,F,O,GRAND,34.0416,-118.262,Battery Crime,Bodily Harm,Violent Crimes,0.995466734
6023,2010-11-08,2010-11-08,Central,54,M,H,600 N  SPRING                       ST,34.0582,-118.2387,Battery Crime,Bodily Harm,Violent Crimes,0.997040399
6062,2010-11-11,2010-01-15,Central,53,F,H,200 N  MAIN                         ST,34.0532,-118.2425,Battery Crime,Bodily Harm,Violent Crimes,0.999832295
6090,2010-11-13,2010-11-13,Central,28,M,A,5TH,34.0502,-118.254,Theft,Property Crime,Non-Violent Crimes,0.991026366
6311,2010-11-26,2010-11-25,Central,28,M,W,6TH,34.0423,-118.2452,Battery Crime,Bodily Harm,Violent Crimes,0.991706332
6708,2010-12-17,2010-12-17,Central,44,M,B,600 S  SAN PEDRO                    ST,34.0423,-118.2452,Battery Crime,Bodily Harm,Violent Crimes,0.998457808
7071,2010-01-01,2010-01-01,Rampart,41,F,H,WESTLAKE,34.0467,-118.2814,Assault,Bodily Harm,Violent Crimes,0.998949052
7277,2010-01-12,2010-01-12,Rampart,39,M,H,400 N  RAMPART                      BL,34.0738,-118.2741,Assault,Bodily Harm,Violent Crimes,0.990011023
7384,2010-01-18,2010-01-16,Rampart,17,M,A,2200    OCEAN VIEW                   AV,34.0629,-118.2741,Theft,Property Crime,Non-Violent Crimes,0.995562521
7546,2010-01-26,2010-01-26,Rampart,17,F,H,1600 W  3RD                          ST,34.0599,-118.2655,Assault,Bodily Harm,Violent Crimes,0.99190573
7763,2010-02-03,2010-02-03,Rampart,24,F,A,3000    BELLEVUE                     AV,34.0777,-118.2776,Theft,Property Crime,Non-Violent Crimes,0.992871389
7927,2010-02-10,2010-02-07,Rampart,32,F,W,1000    WILSHIRE                     BL,34.0515,-118.2615,Battery Crime,Bodily Harm,Violent Crimes,0.996756184
8012,2010-02-14,2010-02-13,Rampart,33,F,H,600 S  CORONADO                     ST,34.062,-118.2804,Theft,Property Crime,Non-Violent Crimes,0.994111236
8074,2010-02-17,2010-02-17,Rampart,48,F,H,1600    CORTEZ                       ST,34.0673,-118.2607,Assault,Bodily Harm,Violent Crimes,0.994855691
8081,2010-02-17,2010-02-17,Rampart,60,M,H,100 N  RAMPART                      BL,34.0695,-118.2768,Battery Crime,Bodily Harm,Violent Crimes,0.996278451
8407,2010-03-03,2010-03-02,Rampart,19,F,W,8TH                          ST,34.0554,-118.2789,Robbery,Robbery,Violent Crimes,0.9913136
8549,2010-03-08,2010-03-06,Rampart,32,M,K,100 S  OCCIDENTAL                   BL,34.0709,-118.2801,Theft,Property Crime,Non-Violent Crimes,0.997951352
8563,2010-03-09,2010-03-09,Rampart,30,M,W,OLYMPIC                      BL,34.0507,-118.2776,Theft,Property Crime,Non-Violent Crimes,0.99595196
8591,2010-03-10,2010-03-09,Rampart,38,F,H,1600 W  OLYMPIC                      BL,34.0492,-118.2742,Theft,Property Crime,Non-Violent Crimes,0.994250674
8744,2010-03-16,2010-03-14,Rampart,25,M,H,BONNIE BRAE,34.0585,-118.2736,Battery Crime,Bodily Harm,Violent Crimes,0.997491986
9178,2010-04-03,2010-04-03,Rampart,29,M,B,1100    GRAND VIEW                   ST,34.0512,-118.2829,Assault,Bodily Harm,Violent Crimes,0.998365004
9498,2010-04-16,2010-04-15,Rampart,31,F,H,JAMES M WOOD,34.0521,-118.276,Battery Crime,Bodily Harm,Violent Crimes,0.991719027
9592,2010-04-21,2010-04-21,Rampart,46,M,H,4100    MONROE                       ST,34.0856,-118.2868,Battery Crime,Bodily Harm,Violent Crimes,0.990958946
9841,2010-05-01,2010-03-15,Rampart,31,M,H,200 S  DILLON                       ST,34.0707,-118.2841,Theft,Property Crime,Non-Violent Crimes,0.999685166
9918,2010-05-05,2010-04-22,Rampart,36,F,O,900    BLAINE                       ST,34.049,-118.2689,Theft,Property Crime,Non-Violent Crimes,0.997939969
10025,2010-05-09,2010-05-09,Rampart,29,M,H,2000 W  PICO                         BL,34.0467,-118.2814,Theft,Property Crime,Non-Violent Crimes,0.996299052
10589,2010-05-31,2010-05-31,Rampart,33,F,B,300 N  DILLON                       ST,34.0753,-118.2812,Assault,Bodily Harm,Violent Crimes,0.99873446
10631,2010-06-02,2010-06-01,Rampart,42,F,W,900    PARKMAN                      AV,34.0819,-118.2739,Theft,Property Crime,Non-Violent Crimes,0.99015559
10703,2010-06-05,2010-06-05,Rampart,36,F,H,1200 W  8TH                          ST,34.0496,-118.2677,Assault,Bodily Harm,Violent Crimes,0.995064629
10753,2010-06-07,2010-06-07,Rampart,42,F,H,200 S  BURLINGTON                   AV,34.063,-118.2679,Battery Crime,Bodily Harm,Violent Crimes,0.994722839
10839,2010-06-11,2010-06-08,Rampart,14,M,H,600 S  UNION                        AV,34.057,-118.2691,Battery Crime,Bodily Harm,Violent Crimes,0.999335432
10904,2010-06-14,2010-06-13,Rampart,37,F,H,2900 W  SUNSET                       BL,34.0829,-118.2733,Battery Crime,Bodily Harm,Violent Crimes,0.995309331
11008,2010-06-17,2010-06-17,Rampart,25,F,H,1400 W  OLYMPIC                      BL,34.0478,-118.2711,Assault,Bodily Harm,Violent Crimes,0.998147881
11045,2010-06-19,2010-05-20,Rampart,34,F,H,800 E  EDGEWARE                     RD,34.0689,-118.2532,Theft,Property Crime,Non-Violent Crimes,0.996164385
11158,2010-06-24,2010-06-23,Rampart,35,M,H,200    LOMA                         DR,34.0613,-118.2638,Theft,Property Crime,Non-Violent Crimes,0.992475323
11229,2010-06-28,2010-06-28,Rampart,42,M,H,1200    INGRAHAM                     ST,34.0523,-118.2653,Robbery,Robbery,Violent Crimes,0.996044576
11303,2010-06-30,2010-06-30,Rampart,53,M,B,2400    WILSHIRE                     BL,34.0597,-118.2795,Theft,Property Crime,Non-Violent Crimes,0.995411088
11346,2010-07-03,2010-07-03,Rampart,25,M,H,2500 W  6TH                          ST,34.0616,-118.2794,Assault,Bodily Harm,Violent Crimes,0.993123845
11351,2010-07-03,2010-07-02,Rampart,21,M,H,400 S  LA FAYETTE PARK              PL,34.0658,-118.2814,Theft,Property Crime,Non-Violent Crimes,0.999009143
11492,2010-07-11,2010-07-10,Rampart,34,M,H,800 S  ALVARADO                     ST,34.0549,-118.2778,Assault,Bodily Harm,Violent Crimes,0.997056973
11618,2010-07-17,2010-07-17,Rampart,51,M,H,7TH,34.0594,-118.2833,Robbery,Robbery,Violent Crimes,0.999891968
11645,2010-07-18,2010-07-18,Rampart,50,M,H,ECHO PARK,34.0768,-118.2573,Battery Crime,Bodily Harm,Violent Crimes,0.998454723
11949,2010-07-30,2010-06-23,Rampart,50,M,W,BEACON,34.0529,-118.2733,Robbery,Robbery,Violent Crimes,0.997817399
11968,2010-07-31,2010-07-20,Rampart,37,M,H,1400 W  12TH                         PL,34.0441,-118.2735,Theft,Property Crime,Non-Violent Crimes,0.995690117
12068,2010-08-04,2010-08-04,Rampart,26,M,H,7TH                          ST,34.0554,-118.2745,Robbery,Robbery,Violent Crimes,0.990758971
12159,2010-08-09,2010-08-09,Rampart,36,F,H,700 S  WESTLAKE                     AV,34.0559,-118.2756,Assault,Bodily Harm,Violent Crimes,0.998345251
12281,2010-08-16,2010-08-16,Rampart,62,M,W,VERMONT                      BL,34.0836,-118.2917,Battery Crime,Bodily Harm,Violent Crimes,0.991150797
12724,2010-09-05,2010-09-05,Rampart,19,M,H,VIRGIL,34.0777,-118.2868,Robbery,Robbery,Violent Crimes,0.999642618
13009,2010-09-18,2010-09-12,Rampart,34,M,B,1100    WILSHIRE                     BL,34.0524,-118.2633,Theft,Property Crime,Non-Violent Crimes,0.99399549
13033,2010-09-19,2010-09-19,Rampart,19,F,H,HOOVER                       BL,34.0772,-118.2844,Battery Crime,Bodily Harm,Violent Crimes,0.997987255
13306,2010-10-01,2010-09-30,Rampart,28,M,B,800 N  VERMONT                      AV,34.0858,-118.2917,Theft,Property Crime,Non-Violent Crimes,0.993630015
13392,2010-10-06,2010-07-01,Rampart,15,F,H,200 N  BENTON                       WY,34.0713,-118.2767,Battery Crime,Bodily Harm,Violent Crimes,0.995850533
13412,2010-10-06,2010-08-18,Rampart,46,F,H,1300    JAMES M WOOD                 BL,34.049,-118.2689,Theft,Property Crime,Non-Violent Crimes,0.993885938
13464,2010-10-09,2010-10-09,Rampart,36,F,W,1200    WILSHIRE                     BL,34.053,-118.2648,Battery Crime,Bodily Harm,Violent Crimes,0.997470875
13571,2010-10-13,2010-09-13,Rampart,17,F,H,1200    COLTON                       ST,34.062,-118.2545,Battery Crime,Bodily Harm,Violent Crimes,0.992137336
14194,2010-11-07,2010-11-07,Rampart,37,M,W,200    CRANDALL                     ST,34.0667,-118.2728,Assault,Bodily Harm,Violent Crimes,0.990158495
14406,2010-11-17,2010-11-17,Rampart,37,M,H,700 S  WESTLAKE                     AV,34.0559,-118.2756,Assault,Bodily Harm,Violent Crimes,0.998499762
14475,2010-11-20,2010-11-20,Rampart,57,M,B,700    GARLAND                      AV,34.0517,-118.2663,Battery Crime,Bodily Harm,Violent Crimes,0.99989983
14765,2010-12-04,2010-12-03,Rampart,26,M,K,100 N  BEAUDRY                      AV,34.0591,-118.2542,Theft,Property Crime,Non-Violent Crimes,0.994500215
15029,2010-12-16,2010-12-15,Rampart,34,M,B,4500    MELROSE                      AV,34.0836,-118.2978,Assault,Bodily Harm,Violent Crimes,0.998458441
15199,2010-12-24,2010-12-24,Rampart,40,F,O,300 S  ALVARADO                     ST,34.063,-118.2727,Robbery,Robbery,Violent Crimes,0.995322619
15280,2010-12-29,2010-12-23,Rampart,70,M,O,1000 N  MARIPOSA                     AV,34.0891,-118.2992,Theft,Property Crime,Non-Violent Crimes,0.9997561
15370,2010-01-22,2010-01-22,Southwest,25,F,B,W  ADAMS                        BL,34.0327,-118.3002,Robbery,Robbery,Violent Crimes,0.993701407
15387,2010-02-03,2010-02-03,Southwest,60,F,B,4900    4TH                          AV,33.9988,-118.3214,Assault,Bodily Harm,Violent Crimes,0.992796421
15885,2010-10-28,2010-10-27,Southwest,29,F,B,3700    CIMMARON                     ST,34.706,-118.0879,Theft,Property Crime,Non-Violent Crimes,0.998721449
15929,2010-10-15,2010-10-15,Southwest,33,M,W,2400    10TH                         AV,34.0352,-118.3284,Theft,Property Crime,Non-Violent Crimes,0.993635262
16012,2010-11-30,2010-11-30,Southwest,52,M,B,4000    SANTA ROSALIA                DR,34.0121,-118.3423,Theft,Property Crime,Non-Violent Crimes,0.992107792
16354,2010-01-12,2010-01-12,Southwest,18,M,H,3800 W  27TH                         ST,34.0312,-118.3262,Robbery,Robbery,Violent Crimes,0.992799626
16422,2010-01-13,2010-01-13,Southwest,22,M,B,3500    RODEO                        RD,34.0213,-118.3339,Theft,Property Crime,Non-Violent Crimes,0.995583992
16485,2010-01-16,2010-01-16,Southwest,28,F,B,4000    ABOURNE                      RD,34.0125,-118.3435,Assault,Bodily Harm,Violent Crimes,0.993814461
16539,2010-01-17,2010-01-10,Southwest,33,M,B,4700 W  ADAMS                        BL,34.0326,-118.3428,Theft,Property Crime,Non-Violent Crimes,0.991049375
16555,2010-01-19,2010-01-11,Southwest,28,M,B,3500    CHESAPEAKE                   AV,34.0238,-118.3452,Theft,Property Crime,Non-Violent Crimes,0.993078209
16617,2010-01-20,2010-01-20,Southwest,28,M,B,3600    CRENSHAW                     BL,34.0132,-118.335,Assault,Bodily Harm,Violent Crimes,0.993154416
16651,2010-01-21,2010-01-13,Southwest,70,F,B,3900    6TH                          AV,34.0146,-118.3241,Theft,Property Crime,Non-Violent Crimes,0.999074254
16753,2010-01-24,2010-01-24,Southwest,40,M,B,3800    ALSACE                       AV,34.0184,-118.3579,Theft,Property Crime,Non-Violent Crimes,0.99051013
16800,2010-01-26,2010-01-22,Southwest,60,F,B,3000    KENWOOD                      AV,34.0273,-118.2991,Theft,Property Crime,Non-Violent Crimes,0.999652419
16904,2010-01-29,2010-01-29,Southwest,17,F,H,3700    2ND                          AV,34.0212,-118.3189,Battery Crime,Bodily Harm,Violent Crimes,0.996270631
17228,2010-02-07,2010-02-07,Southwest,18,M,W,600 W  35TH                         ST,34.0204,-118.2809,Theft,Property Crime,Non-Violent Crimes,0.996530402
17273,2010-02-09,2010-02-09,Southwest,24,F,B,3600    BUCKINGHAM                   RD,34.0232,-118.3404,Theft,Property Crime,Non-Violent Crimes,0.991602739
17318,2010-02-10,2010-02-10,Southwest,36,F,B,4200    CREED                        AV,34.0088,-118.327,Assault,Bodily Harm,Violent Crimes,0.99839571
17385,2010-02-13,2010-02-12,Southwest,59,M,B,VERMONT,34.0109,-118.2915,Robbery,Robbery,Violent Crimes,0.992923802
17584,2010-02-20,2010-02-20,Southwest,30,M,B,4000    NICOLET                      AV,34.0146,-118.3512,Assault,Bodily Harm,Violent Crimes,0.991494769
17603,2010-02-20,2010-02-20,Southwest,25,F,H,2600    PORTLAND                     ST,34.0309,-118.2821,Theft,Property Crime,Non-Violent Crimes,0.992640904
17950,2010-03-03,2010-01-28,Southwest,40,F,H,1400 W  35TH                         PL,34.0237,-118.3002,Theft,Property Crime,Non-Violent Crimes,0.998055598
18004,2010-03-05,2010-03-04,Southwest,46,M,B,3900    BUCKINGHAM                   RD,34.0163,-118.3406,Theft,Property Crime,Non-Violent Crimes,0.992870055
18028,2010-03-06,2010-03-06,Southwest,21,F,B,ADAMS,34.0326,-118.3416,Theft,Property Crime,Non-Violent Crimes,0.990913996
18072,2010-03-07,2010-03-07,Southwest,26,M,H,2700 S  MANSFIELD                    AV,34.0308,-118.3529,Assault,Bodily Harm,Violent Crimes,0.997630648
18143,2010-03-09,2010-03-09,Southwest,25,F,B,4800    AUGUST                       ST,34.0173,-118.3515,Assault,Bodily Harm,Violent Crimes,0.999183462
18267,2010-03-12,2010-03-11,Southwest,26,F,B,GELBER                       PL,34.0119,-118.3499,Theft,Property Crime,Non-Violent Crimes,0.993127088
18447,2010-03-18,2010-03-17,Southwest,24,F,B,3900 S  VAN NESS                     AV,34.0146,-118.3171,Battery Crime,Bodily Harm,Violent Crimes,0.997315154
18624,2010-03-25,2010-03-25,Southwest,31,F,H,600 W  42ND                         ST,34.0071,-118.2842,Assault,Bodily Harm,Violent Crimes,0.996357587
18643,2010-03-18,2010-02-09,Southwest,16,M,B,2300    FIGUEROA                     WY,34.0311,-118.2749,Battery Crime,Bodily Harm,Violent Crimes,0.997537813
18734,2010-03-24,2010-03-23,Southwest,20,M,W,1200 W  ADAMS                        BL,34.0328,-118.2864,Theft,Property Crime,Non-Violent Crimes,0.996229281
18876,2010-04-01,2010-04-01,Southwest,20,M,O,3500    UNIVERSITY                   AV,34.024,-118.2835,Theft,Property Crime,Non-Violent Crimes,0.996270362
19231,2010-04-11,2010-04-11,Southwest,23,F,B,RODEO                        RD,34.0217,-118.3711,Robbery,Robbery,Violent Crimes,0.999101684
19735,2010-04-26,2010-04-25,Southwest,22,F,H,3000 S  VERMONT                      AV,34.0274,-118.2915,Theft,Property Crime,Non-Violent Crimes,0.991561229
19758,2010-04-26,2010-04-26,Southwest,33,M,H,ADAMS                        BL,34.0326,-118.335,Robbery,Robbery,Violent Crimes,0.995554468
19846,2010-04-28,2010-04-03,Southwest,58,M,B,LA BREA                      AV,34.0183,-118.3556,Robbery,Robbery,Violent Crimes,0.998929476
19848,2010-04-28,2010-04-28,Southwest,12,F,B,4100    11TH                         AV,34.01,-118.3296,Battery Crime,Bodily Harm,Violent Crimes,0.996082487
19861,2010-04-29,2010-04-28,Southwest,48,F,B,4600 W  RODEO                        RD,34.0215,-118.346,Assault,Bodily Harm,Violent Crimes,0.99565141
19873,2010-04-29,2010-04-19,Southwest,24,M,H,4300 S  FIGUEROA                     ST,34.0054,-118.2827,Theft,Property Crime,Non-Violent Crimes,0.992047969
20155,2010-05-07,2010-05-07,Southwest,23,F,B,3900    NICOLET                      AV,34.0163,-118.3507,Assault,Bodily Harm,Violent Crimes,0.99679123
20259,2010-05-11,2010-05-10,Southwest,34,M,H,4400    10TH                         AV,34.0037,-118.3281,Theft,Property Crime,Non-Violent Crimes,0.990525931
20511,2010-05-17,2010-05-17,Southwest,82,F,H,3900    ARLINGTON                    AV,34.0146,-118.3182,Theft,Property Crime,Non-Violent Crimes,0.997533472
20760,2010-05-25,2010-05-23,Southwest,30,M,H,4000    COCO                         AV,34.0141,-118.3501,Theft,Property Crime,Non-Violent Crimes,0.998424586
20794,2010-05-25,2010-05-25,Southwest,42,M,H,4000 S  FIGUEROA                     ST,34.0112,-118.2827,Battery Crime,Bodily Harm,Violent Crimes,0.997455149
20887,2010-05-27,2010-05-27,Southwest,45,F,B,CRENSHAW,34,-118.3308,Assault,Bodily Harm,Violent Crimes,0.992192982
21498,2010-06-14,2010-06-14,Southwest,92,M,J,3900    SOMERSET                     DR,34.0153,-118.338,Theft,Property Crime,Non-Violent Crimes,0.996379952
21711,2010-06-20,2010-06-19,Southwest,26,M,H,HOOVER                       ST,34.0237,-118.284,Theft,Property Crime,Non-Violent Crimes,0.991034107
21843,2010-06-23,2010-06-11,Southwest,53,F,B,2800    RODEO                        RD,34.0194,-118.3264,Theft,Property Crime,Non-Violent Crimes,0.995593599
21869,2010-06-24,2010-06-24,Southwest,27,M,H,VERMONT,34.0109,-118.2915,Robbery,Robbery,Violent Crimes,0.996274106
22171,2010-06-30,2010-06-30,Southwest,21,M,H,CRENSHAW,34.011,-118.3351,Robbery,Robbery,Violent Crimes,0.999070881
22559,2010-07-13,2010-07-12,Southwest,28,M,H,1700 W  36TH                         PL,34.0219,-118.3089,Theft,Property Crime,Non-Violent Crimes,0.99380654
22569,2010-07-12,2010-07-12,Southwest,58,F,O,4000    MONTCLAIR                    ST,34.0303,-118.3299,Battery Crime,Bodily Harm,Violent Crimes,0.994469287
22682,2010-07-15,2010-07-15,Southwest,25,F,B,1900 W  43RD                         ST,34.0055,-118.3138,Assault,Bodily Harm,Violent Crimes,0.999963776
22728,2010-07-16,2010-07-15,Southwest,23,F,B,4000    CRENSHAW                     BL,34.0039,-118.3323,Battery Crime,Bodily Harm,Violent Crimes,0.997116806
23020,2010-07-24,2010-07-17,Southwest,19,F,W,2700 S  REDONDO                      BL,34.0301,-118.3573,Theft,Property Crime,Non-Violent Crimes,0.997771122
23398,2010-08-04,2010-08-04,Southwest,46,M,H,4300 S  VERMONT                      AV,34.0055,-118.2915,Theft,Property Crime,Non-Violent Crimes,0.994126886
23555,2010-08-09,2010-08-08,Southwest,20,M,H,3400 S  RAYMOND                      AV,34.0255,-118.2981,Theft,Property Crime,Non-Violent Crimes,0.995203898
23635,2010-08-11,2010-08-10,Southwest,25,M,H,700 W  43RD                         PL,34.0046,-118.2857,Theft,Property Crime,Non-Violent Crimes,0.999568645
23661,2010-08-12,2010-07-26,Southwest,78,F,B,1800 W  36TH                         ST,34.0228,-118.3119,Theft,Property Crime,Non-Violent Crimes,0.998695413
23929,2010-08-18,2010-08-18,Southwest,21,M,W,2600    MAGNOLIA                     AV,34.0328,-118.2864,Theft,Property Crime,Non-Violent Crimes,0.992836271
24186,2010-08-26,2010-08-26,Southwest,48,M,B,4100    PALMWOOD                     DR,34.0137,-118.3435,Assault,Bodily Harm,Violent Crimes,0.995673713
24204,2010-08-27,2010-08-21,Southwest,28,M,B,2300    SCARFF                       ST,34.0333,-118.2797,Theft,Property Crime,Non-Violent Crimes,0.998215265
24869,2010-09-16,2010-09-16,Southwest,18,M,B,4100    PALMWOOD                     DR,34.0137,-118.3435,Battery Crime,Bodily Harm,Violent Crimes,0.99492087
26034,2010-10-19,2010-10-18,Southwest,20,F,B,27TH                         ST,34.0305,-118.2959,Battery Crime,Bodily Harm,Violent Crimes,0.992528933
26110,2010-10-23,2010-10-23,Southwest,20,M,B,4100    CRENSHAW                     BL,34.0102,-118.3351,Theft,Property Crime,Non-Violent Crimes,0.990166843
26430,2010-11-01,2010-10-25,Southwest,19,F,H,1600    MIDDLETON                    PL,34.0155,-118.3089,Fraud,White Collar Crime,Non-Violent Crimes,0.992598466
26494,2010-11-03,2010-10-28,Southwest,19,F,B,WESTERN,34.0256,-118.3089,Theft,Property Crime,Non-Violent Crimes,0.998678856
26522,2010-11-04,2010-11-04,Southwest,41,M,B,4700    COLISEUM                     ST,34.0177,-118.3488,Assault,Bodily Harm,Violent Crimes,0.99112839
26586,2010-11-06,2010-11-06,Southwest,25,F,H,3700 S  LA BREA                      AV,34.0199,-118.3556,Theft,Property Crime,Non-Violent Crimes,0.999549224
27009,2010-11-18,2010-11-18,Southwest,22,F,B,1600 W  37TH                         ST,34.021,-118.3059,Battery Crime,Bodily Harm,Violent Crimes,0.993806047
27216,2010-11-23,2010-11-22,Southwest,19,F,B,MARTIN LUTHER KING JR        BL,34.0124,-118.3351,Theft,Property Crime,Non-Violent Crimes,0.995808668
27515,2010-12-02,2010-12-02,Southwest,27,F,H,S  WESTERN                      AV,34.0247,-118.3089,Robbery,Robbery,Violent Crimes,0.996652613
27752,2010-12-08,2010-12-01,Southwest,28,F,B,MARTIN LUTHER KING JR        BL,34.0109,-118.3295,Battery Crime,Bodily Harm,Violent Crimes,0.992325144
27824,2010-12-09,2010-12-09,Southwest,24,M,O,600 W  35TH                         ST,34.0204,-118.2809,Theft,Property Crime,Non-Violent Crimes,0.992037074
28155,2010-12-21,2010-12-20,Southwest,35,M,H,CRENSHAW,34.011,-118.3351,Robbery,Robbery,Violent Crimes,0.995669444
28537,2010-01-23,2010-01-23,Hollenbeck,24,F,H,2900 N  MAIN                         ST,34.066,-118.2116,Assault,Bodily Harm,Violent Crimes,0.991099806
28596,2010-03-07,2010-03-07,Hollenbeck,33,F,B,2600 N  GRIFFIN                      AV,34.0765,-118.2118,Theft,Property Crime,Non-Violent Crimes,0.997572746
28656,2010-04-16,2010-04-16,Hollenbeck,35,F,B,200 N  BREED                        ST,34.0456,-118.2101,Assault,Bodily Harm,Violent Crimes,0.99929796
