ID,Date Reported,Date Occured,Area Name,Victim Age,Victim Sex,Victim Descent,Location,Latitude,Longitude,Criminal Activities,Criminal Activities grped,Criminal Activities re-grped,
640067,23/06/2013,23/06/2013,77th Street,53,F,B,6200    8TH                          AV,33.9836,-118.3265,Battery Crime,Bodily Harm,Violent Crimes,0.999297019
640269,12/02/2013,12/02/2013,Southeast,31,F,B,400 W  95TH                         ST,33.9501,-118.2804,Assault,Bodily Harm,Violent Crimes,0.999878189
644682,03/10/2013,02/10/2013,West Valley,26,F,O,5100    WOODLEY                      AV,34.1622,-118.4836,Theft,Property Crime,Non-Violent Crimes,0.999282161
648535,12/11/2013,11/11/2013,Olympic,24,M,H,SERRANO,34.0577,-118.3066,Theft,Property Crime,Non-Violent Crimes,0.999883766
650051,07/04/2013,06/04/2013,Central,31,F,H,HOPE,34.0391,-118.2659,Theft,Property Crime,Non-Violent Crimes,0.999318862
650556,27/05/2013,27/05/2013,Southwest,23,M,A,1200 W  37TH                         DR,34.0191,-118.2944,Theft,Property Crime,Non-Violent Crimes,0.999258986
652723,09/08/2013,09/08/2013,Harbor,20,M,H,ANAHEIM,33.7835,-118.3,Robbery,Robbery,Violent Crimes,0.999835643
653694,30/08/2013,30/08/2013,Harbor,31,F,H,900    WILMINGTON                   BL,33.7808,-118.2743,Assault,Bodily Harm,Violent Crimes,0.99965437
655944,24/05/2013,10/05/2013,Wilshire,33,M,A,1000    LE CLAIRE                    PL,34.0555,-118.3289,Theft,Property Crime,Non-Violent Crimes,0.999608845
657590,06/05/2013,06/05/2013,Olympic,19,F,H,2900    FRANCIS                      AV,34.0568,-118.2891,Theft,Property Crime,Non-Violent Crimes,0.999831988
659252,02/07/2014,01/11/2013,Devonshire,64,M,W,18800    MUIRKIRK                     DR,34.2968,-118.5442,Theft,Property Crime,Non-Violent Crimes,0.999834692
662242,12/02/2013,01/02/2013,Pacific,78,M,W,12900    AGUSTIN                      PL,33.9756,-118.4212,Theft,Property Crime,Non-Violent Crimes,0.999524302
663337,26/12/2013,23/12/2013,Rampart,43,M,H,100 S  RENO                         ST,34.0714,-118.2813,Theft,Property Crime,Non-Violent Crimes,0.999830849
664259,22/06/2013,22/06/2013,Mission,38,M,H,15200    MARSON                       ST,34.2155,-118.4636,Theft,Property Crime,Non-Violent Crimes,0.999214247
665515,27/09/2013,26/09/2013,Wilshire,55,F,W,100    THE GROVE                    DR,34.0761,-118.3563,Theft,Property Crime,Non-Violent Crimes,0.999977569
669354,27/12/2013,26/12/2013,Southeast,32,M,O,100 W  118TH                        ST,33.9265,-118.2739,Assault,Bodily Harm,Violent Crimes,0.999207497
671603,30/07/2013,30/07/2013,Newton,53,M,W,2600 S  GRAND                        AV,34.0265,-118.2723,Theft,Property Crime,Non-Violent Crimes,0.999576093
673523,10/01/2013,10/01/2013,Pacific,25,F,A,3000 S  SEPULVEDA                    BL,34.0274,-118.4286,Assault,Bodily Harm,Violent Crimes,0.99994703
678379,14/05/2013,11/05/2013,Central,21,F,W,500 S  MAIN                         ST,34.0467,-118.2485,Theft,Property Crime,Non-Violent Crimes,0.999559837
680173,31/01/2013,31/01/2013,Southwest,29,F,B,4100 S  VERMONT                      AV,34.0091,-118.2915,Battery Crime,Bodily Harm,Violent Crimes,0.99956015
681563,26/05/2013,26/05/2013,Rampart,70,M,B,700 S  ALVARADO                     ST,34.0565,-118.2768,Battery Crime,Bodily Harm,Violent Crimes,0.999192002
686301,22/08/2013,22/08/2013,Central,34,M,B,700 E  TEMPLE                       ST,34.0502,-118.2336,Theft,Property Crime,Non-Violent Crimes,0.999715274
687034,27/08/2013,27/08/2013,Devonshire,33,F,W,10800    BLUCHER                      AV,34.2673,-118.4732,Theft,Property Crime,Non-Violent Crimes,0.999170396
687884,13/05/2013,12/05/2013,Hollywood,49,M,A,1600 N  LA BREA                      AV,34.0998,-118.3447,Theft,Property Crime,Non-Violent Crimes,0.999295425
687949,22/06/2013,21/06/2013,Hollenbeck,57,M,O,3100    WHITTIER                     BL,34.0298,-118.2056,Theft,Property Crime,Non-Violent Crimes,0.999165751
688041,21/05/2013,21/05/2013,Northeast,31,M,W,2300    DALLAS                       ST,34.0932,-118.2407,Theft,Property Crime,Non-Violent Crimes,0.999220191
689264,02/09/2013,01/09/2013,West Valley,26,M,B,5600    RESEDA                       BL,34.1788,-118.536,Theft,Property Crime,Non-Violent Crimes,0.999212697
690109,28/08/2013,28/08/2013,West Valley,52,F,H,16500    SHERMAN                      WY,34.2012,-118.4924,Battery Crime,Bodily Harm,Violent Crimes,0.999056603
690515,23/11/2013,23/11/2013,Topanga,55,F,O,21100    VENTURA                      BL,34.167,-118.5928,Theft,Property Crime,Non-Violent Crimes,0.999204491
692093,02/01/2014,31/12/2013,Mission,47,F,H,12000    YOUNGDALE                    AV,34.2883,-118.4571,Theft,Property Crime,Non-Violent Crimes,0.999447622
694749,01/01/2013,01/01/2013,Newton,54,M,H,6300 S  BROADWAY,33.9824,-118.2783,Robbery,Robbery,Violent Crimes,0.999287581
696876,20/09/2013,01/08/2013,Topanga,34,F,A,24300    SHREWSBURY                   CI,34.2011,-118.6536,Theft,Property Crime,Non-Violent Crimes,0.999534318
699680,26/08/2013,26/08/2013,Newton,40,F,H,900 E  41ST                         ST,34.0092,-118.2598,Battery Crime,Bodily Harm,Violent Crimes,0.999133106
699740,30/07/2013,09/01/2013,N Hollywood,38,F,W,5400    COLFAX                       AV,34.1687,-118.3877,Theft,Property Crime,Non-Violent Crimes,0.999708544
700347,08/08/2013,07/08/2013,Van Nuys,51,F,W,5900    MURIETTA                     AV,34.1776,-118.4389,Theft,Property Crime,Non-Violent Crimes,0.999993051
702568,23/05/2013,23/05/2013,Harbor,13,M,H,2ND,33.7424,-118.2945,Theft,Property Crime,Non-Violent Crimes,0.999932357
707012,09/04/2013,09/04/2013,Harbor,22,F,H,900    UPLAND                       AV,33.75,-118.2967,Assault,Bodily Harm,Violent Crimes,0.999294339
708385,18/11/2013,18/11/2013,Pacific,52,F,W,1300    MAIN                         ST,33.9901,-118.4726,Battery Crime,Bodily Harm,Violent Crimes,0.999109072
708585,23/05/2013,23/05/2013,Harbor,56,F,W,500 W  22ND                         ST,33.7243,-118.288,Battery Crime,Bodily Harm,Violent Crimes,0.999754848
709238,14/12/2013,14/12/2013,Harbor,49,M,H,1100    CARY                         AV,33.7857,-118.2574,Theft,Property Crime,Non-Violent Crimes,0.999773196
709267,03/05/2013,03/05/2013,N Hollywood,22,F,H,12500    VICTORY                      BL,34.1867,-118.4052,Battery Crime,Bodily Harm,Violent Crimes,0.999730693
710193,04/02/2013,02/02/2013,West Valley,58,F,W,8200    WHITE OAK                    AV,34.2193,-118.5186,Theft,Property Crime,Non-Violent Crimes,0.99987369
710467,02/07/2013,22/06/2013,West LA,71,M,W,2700    CASIANO                      RD,34.1203,-118.4728,Theft,Property Crime,Non-Violent Crimes,0.999473371
711142,29/04/2013,27/04/2013,Southeast,64,F,B,200 W  86TH                         PL,33.9593,-118.2761,Battery Crime,Bodily Harm,Violent Crimes,0.999008624
711220,21/02/2013,19/02/2013,Olympic,58,M,H,1700 S  HARVARD                      BL,34.0424,-118.3043,Theft,Property Crime,Non-Violent Crimes,0.999719606
713128,22/12/2013,21/12/2013,N Hollywood,40,F,H,12400    WELBY                        WY,34.1931,-118.4177,Theft,Property Crime,Non-Violent Crimes,0.999515332
713412,08/08/2013,08/07/2013,Southwest,50,F,B,3500 S  GRAMERCY                     PL,34.0246,-118.3138,Fraud,White Collar Crime,Non-Violent Crimes,0.999327306
713590,21/05/2013,20/05/2013,Harbor,52,F,W,400 W  22ND                         ST,33.7243,-118.2858,Theft,Property Crime,Non-Violent Crimes,0.999763302
716812,28/03/2013,27/03/2013,77th Street,26,F,B,4500 S  VAN NESS                     AV,34.0028,-118.3171,Battery Crime,Bodily Harm,Violent Crimes,0.999202608
718426,21/09/2013,11/04/2013,Foothill,50,M,H,11100    STRATHERN                    ST,34.2157,-118.3725,Theft,Property Crime,Non-Violent Crimes,0.999485385
719429,12/08/2013,11/08/2013,Foothill,26,F,H,8900    WHEATLAND                    AV,34.2305,-118.3622,Theft,Property Crime,Non-Violent Crimes,0.999693637
726203,18/04/2013,18/04/2013,Central,48,M,O,1200 S  FIGUEROA                     ST,34.0423,-118.2666,Battery Crime,Bodily Harm,Violent Crimes,0.999917182
726675,21/07/2013,21/07/2013,Hollywood,34,M,H,LEXINGTON,34.0926,-118.3332,Robbery,Robbery,Violent Crimes,0.999628756
727706,24/10/2013,24/10/2013,Van Nuys,30,M,O,7300    LENNOX                       AV,34.203,-118.4458,Theft,Property Crime,Non-Violent Crimes,0.999306348
728035,28/02/2013,27/02/2013,Pacific,42,M,H,2200    WALGROVE                     AV,34,-118.4485,Battery Crime,Bodily Harm,Violent Crimes,0.999888559
728530,17/12/2013,16/12/2013,Wilshire,35,M,W,100 S  ROSSMORE                     AV,34.0731,-118.3274,Theft,Property Crime,Non-Violent Crimes,0.999010426
728624,30/03/2013,30/03/2013,Pacific,34,M,H,5500 W  CENTURY                      BL,33.9455,-118.3768,Robbery,Robbery,Violent Crimes,0.999704797
731234,13/08/2013,13/08/2013,Mission,46,F,H,8300    WILLIS                       AV,34.2215,-118.4553,Theft,Property Crime,Non-Violent Crimes,0.999899591
732656,13/08/2013,13/08/2013,N Hollywood,60,F,W,8000    LLOYD                        AV,34.2159,-118.4207,Theft,Property Crime,Non-Violent Crimes,0.999849272
735255,07/08/2013,07/08/2013,Newton,45,F,B,BROADWAY,33.9824,-118.2783,Battery Crime,Bodily Harm,Violent Crimes,0.999255433
738353,22/08/2013,22/08/2013,Wilshire,53,F,H,2200 S  CLOVERDALE                   AV,34.0381,-118.3551,Theft,Property Crime,Non-Violent Crimes,0.999906142
738758,13/06/2013,13/06/2013,Hollenbeck,29,F,H,2400    FOLSOM                       ST,34.0486,-118.2066,Assault,Bodily Harm,Violent Crimes,0.999652929
739056,28/12/2013,28/12/2013,Southwest,35,M,H,3600 W  MARTIN LUTHER KING JR        BL,34.011,-118.3351,Theft,Property Crime,Non-Violent Crimes,0.9997669
740309,30/07/2013,30/07/2013,77th Street,19,F,B,VERMONT,34.0017,-118.2915,Robbery,Robbery,Violent Crimes,0.999927991
740694,21/07/2013,01/07/2013,Devonshire,30,M,O,11600    DORAL                        AV,34.282,-118.55,Theft,Property Crime,Non-Violent Crimes,0.999261285
741105,26/04/2013,21/04/2013,Southwest,30,F,W,1600 W  23RD                         ST,34.0355,-118.2975,Theft,Property Crime,Non-Violent Crimes,0.999076251
743344,10/06/2013,07/06/2013,West LA,60,M,W,10900    WILSHIRE                     BL,34.0588,-118.4439,Theft,Property Crime,Non-Violent Crimes,0.999859213
744011,25/09/2013,23/09/2013,Pacific,32,M,W,3600    CARDIFF                      AV,34.0286,-118.3983,Theft,Property Crime,Non-Violent Crimes,0.999640062
744282,06/01/2013,06/01/2013,Olympic,42,F,H,4700    ELMWOOD                      AV,34.0783,-118.3092,Assault,Bodily Harm,Violent Crimes,0.999129575
751692,23/10/2013,23/10/2013,Harbor,27,F,B,900    WILMINGTON                   BL,33.7808,-118.2743,Battery Crime,Bodily Harm,Violent Crimes,0.999854353
755438,25/10/2013,25/10/2013,Olympic,76,M,A,3100 W  8TH                          ST,34.0578,-118.2941,Robbery,Robbery,Violent Crimes,0.9992547
755761,26/10/2013,26/10/2013,Van Nuys,22,M,H,SHERMAN                      WY,34.2012,-118.4487,Robbery,Robbery,Violent Crimes,0.999268088
757843,11/01/2013,11/01/2013,West LA,52,F,O,2900    CASTLE HEIGHTS               AV,34.0371,-118.3975,Theft,Property Crime,Non-Violent Crimes,0.999751175
758022,01/11/2013,01/11/2013,Southeast,12,M,H,94TH                         ST,33.951,-118.287,Theft,Property Crime,Non-Violent Crimes,0.999304187
758704,15/04/2013,23/02/2013,77th Street,7,M,B,1400 W  67TH                         ST,33.9785,-118.3003,Assault,Bodily Harm,Violent Crimes,0.999043272
760046,25/11/2013,13/11/2013,Van Nuys,57,F,W,14300    RIVERSIDE                    DR,34.1576,-118.4443,Theft,Property Crime,Non-Violent Crimes,0.999731613
760285,09/09/2013,09/09/2013,Pacific,64,F,W,3200    COLBY                        AV,34.0218,-118.4328,Theft,Property Crime,Non-Violent Crimes,0.999175519
763628,04/03/2013,01/03/2013,N Hollywood,51,M,W,12300    BURBANK                      BL,34.1722,-118.4012,Assault,Bodily Harm,Violent Crimes,0.999259327
766064,07/10/2013,30/08/2013,Hollenbeck,34,F,H,2100 E  2ND                          ST,34.044,-118.2143,Theft,Property Crime,Non-Violent Crimes,0.999471409
766168,14/02/2013,14/02/2013,Wilshire,46,F,O,5900 W  OLYMPIC                      BL,34.0576,-118.3599,Theft,Property Crime,Non-Violent Crimes,0.999046813
767233,09/12/2013,07/12/2013,Pacific,23,M,W,3300    PACIFIC                      AV,33.9787,-118.4648,Theft,Property Crime,Non-Violent Crimes,0.999571814
768815,06/04/2013,05/04/2013,Harbor,54,M,W,25000 S  WESTERN                      AV,33.7978,-118.3076,Theft,Property Crime,Non-Violent Crimes,0.999776147
770290,28/12/2013,01/12/2013,Foothill,33,F,B,10200    COMMERCE                     AV,34.2541,-118.2886,Theft,Property Crime,Non-Violent Crimes,0.999357061
770554,09/01/2014,12/12/2013,Topanga,62,M,X,20100    VANOWEN                      ST,34.1938,-118.571,Theft,Property Crime,Non-Violent Crimes,0.999918608
770726,07/01/2013,07/01/2013,Southeast,15,F,B,98TH                         ST,33.9472,-118.2826,Rape,Rape,Violent Crimes,0.999257189
773883,25/08/2013,24/08/2013,77th Street,39,F,H,MENLO,33.9837,-118.2892,Robbery,Robbery,Violent Crimes,0.999836245
775167,25/10/2013,24/10/2013,Pacific,22,F,W,00    LOYOLA MARYMOUNT             DR,33.9677,-118.423,Theft,Property Crime,Non-Violent Crimes,0.999618504
778014,21/04/2014,11/07/2013,Hollywood,34,F,W,1300 N  MC CADDEN                    PL,34.0944,-118.3375,Theft,Property Crime,Non-Violent Crimes,0.999863797
778575,16/07/2013,14/07/2013,Southwest,46,M,B,4500    SANTA ROSALIA                DR,34.0151,-118.3472,Assault,Bodily Harm,Violent Crimes,0.999561685
780168,27/06/2013,27/06/2013,Southwest,21,F,H,3700    TROUSDALE                    PY,34.0215,-118.2868,Theft,Property Crime,Non-Violent Crimes,0.999654891
780249,09/08/2013,09/08/2013,Newton,22,M,H,300 W  45TH                         ST,34.0029,-118.2783,Robbery,Robbery,Violent Crimes,0.999316685
783266,08/01/2013,08/01/2013,Northeast,20,M,H,4600    SANTA MONICA                 BL,34.0909,-118.2893,Theft,Property Crime,Non-Violent Crimes,0.999889777
783307,18/09/2013,18/09/2013,Wilshire,43,M,W,100 N  LARCHMONT                    BL,34.073,-118.3236,Theft,Property Crime,Non-Violent Crimes,0.99911587
783438,15/03/2013,15/03/2013,N Hollywood,30,F,H,13000    VICTORY                      BL,34.1867,-118.4159,Theft,Property Crime,Non-Violent Crimes,0.999831236
787016,11/10/2013,10/10/2013,Mission,35,M,H,13600    MUSCATINE                    ST,34.2276,-118.4282,Theft,Property Crime,Non-Violent Crimes,0.999527967
789506,23/02/2013,23/02/2013,West LA,34,F,W,10200    SANTA MONICA                 BL,34.0605,-118.4193,Theft,Property Crime,Non-Violent Crimes,0.999070215
789870,05/08/2013,10/04/2013,Northeast,50,F,W,1500    MURRAY                       DR,34.0882,-118.2741,Theft,Property Crime,Non-Violent Crimes,0.99902992
790029,18/01/2013,16/01/2013,Pacific,39,F,B,7100    ALVERN                       ST,33.975,-118.3774,Theft,Property Crime,Non-Violent Crimes,0.999185467
794515,29/03/2013,24/03/2013,Topanga,36,F,H,6600    TOPANGA CANYON               BL,34.1905,-118.6059,Theft,Property Crime,Non-Violent Crimes,0.999080246
795619,04/10/2013,02/10/2013,West Valley,21,F,W,19600    ROSITA                       ST,34.1575,-118.5609,Theft,Property Crime,Non-Violent Crimes,0.999302877
799001,17/10/2013,17/10/2013,77th Street,29,M,O,5800    WEST                         BL,33.989,-118.3352,Battery Crime,Bodily Harm,Violent Crimes,0.999321056
799798,17/07/2013,01/06/2013,West LA,54,F,W,11000    EXPOSITION                   BL,34.0369,-118.4255,Theft,Property Crime,Non-Violent Crimes,0.999286476
799993,27/02/2013,27/02/2013,N Hollywood,28,M,B,LANKERSHIM                   BL,34.1867,-118.3877,Theft,Property Crime,Non-Violent Crimes,0.99918151
800619,02/03/2013,02/03/2013,Wilshire,38,F,B,5000 W  WASHINGTON                   BL,34.0406,-118.3486,Battery Crime,Bodily Harm,Violent Crimes,0.999369145
801333,29/04/2013,29/04/2013,77th Street,37,F,H,6300    BRYNHURST                    AV,33.9829,-118.3338,Assault,Bodily Harm,Violent Crimes,0.999452231
807648,15/03/2014,14/03/2014,Topanga,30,M,H,6600    TOPANGA CANYON               BL,34.1905,-118.6059,Theft,Property Crime,Non-Violent Crimes,0.999829923
810234,18/06/2014,18/06/2014,Van Nuys,49,F,W,6200    SYLMAR                       AV,34.1827,-118.4465,Theft,Property Crime,Non-Violent Crimes,0.999898598
816041,03/12/2014,03/12/2014,Newton,53,M,H,4300    HOOPER                       AV,34.0058,-118.2521,Assault,Bodily Harm,Violent Crimes,0.999703104
816179,17/03/2014,17/03/2014,Southwest,26,F,B,4200    LEIMERT                      BL,34.0082,-118.3263,Battery Crime,Bodily Harm,Violent Crimes,0.999284766
816355,17/11/2014,16/11/2014,Mission,32,M,H,KESTER,34.2318,-118.4575,Assault,Bodily Harm,Violent Crimes,0.999409166
816451,06/02/2014,06/02/2014,Rampart,46,F,W,HOOVER                       ST,34.0524,-118.2842,Assault,Bodily Harm,Violent Crimes,0.999021465
818944,24/10/2014,24/10/2014,Central,28,F,H,600 W  7TH                          ST,34.0473,-118.2566,Theft,Property Crime,Non-Violent Crimes,0.999270099
819680,04/07/2014,03/07/2014,Wilshire,45,M,W,8400    OAKWOOD                      AV,34.0782,-118.3732,Theft,Property Crime,Non-Violent Crimes,0.999955717
820807,29/07/2014,29/07/2014,77th Street,23,M,B,63RD                         ST,33.9829,-118.3279,Assault,Bodily Harm,Violent Crimes,0.999763622
821841,04/09/2014,30/08/2014,Foothill,30,F,H,9300    SUNLAND PARK                 DR,34.2388,-118.3657,Battery Crime,Bodily Harm,Violent Crimes,0.999944297
822935,19/09/2014,19/09/2014,Foothill,60,M,H,12500    VAN NUYS                     BL,34.2785,-118.4051,Battery Crime,Bodily Harm,Violent Crimes,0.999880801
823751,12/02/2014,11/02/2014,Wilshire,33,M,O,1800    ALSACE                       AV,34.0435,-118.3508,Theft,Property Crime,Non-Violent Crimes,0.999010206
824269,29/04/2014,29/04/2014,Pacific,71,M,W,1000    DOREEN                       PL,34.0003,-118.4606,Theft,Property Crime,Non-Violent Crimes,0.999265829
824784,30/12/2014,28/12/2014,West Valley,28,M,H,16100    VICTORY                      BL,34.1867,-118.4836,Theft,Property Crime,Non-Violent Crimes,0.999739875
825435,12/07/2014,10/07/2014,West Valley,24,M,B,6500    HASKELL                      AV,34.1892,-118.4749,Theft,Property Crime,Non-Violent Crimes,0.999952384
833006,05/02/2016,01/01/2014,Mission,86,F,H,8600    COLUMBUS                     AV,34.2265,-118.4654,Theft,Property Crime,Non-Violent Crimes,0.999538961
833291,19/04/2014,12/04/2014,Foothill,52,F,O,12400    SATICOY                      ST,34.2085,-118.4033,Theft,Property Crime,Non-Violent Crimes,0.999383359
835940,22/10/2014,22/10/2014,Southeast,16,M,B,103RD                        ST,33.9431,-118.2326,Assault,Bodily Harm,Violent Crimes,0.999685954
841043,24/11/2014,24/11/2014,Northeast,38,M,W,2700 N  SAN FERNANDO                 RD,34.1096,-118.2422,Battery Crime,Bodily Harm,Violent Crimes,0.999326018
842267,15/05/2014,14/05/2014,Devonshire,23,F,W,17800    LASSEN                       ST,34.2504,-118.5216,Robbery,Robbery,Violent Crimes,0.999030562
844354,13/10/2014,15/09/2014,Van Nuys,23,M,H,14900    RAYMER                       ST,34.2131,-118.4584,Theft,Property Crime,Non-Violent Crimes,0.999382723
845337,13/08/2014,10/07/2014,West Valley,21,M,W,19000    DEVONPORT                    LN,34.1413,-118.5478,Theft,Property Crime,Non-Violent Crimes,0.999592374
845815,15/05/2014,15/05/2014,Foothill,14,F,H,13300    VAUGHN                       ST,34.2814,-118.4228,Drugs and Alcohol,Drug & Alcohol Crime,Non-Violent Crimes,0.999473826
851186,03/04/2014,03/04/2014,Northeast,20,M,O,1700 N  KENMORE                      AV,34.1018,-118.2972,Battery Crime,Bodily Harm,Violent Crimes,0.999657979
853647,16/02/2014,16/02/2014,Hollywood,28,M,O,1300    WILCOX                       AV,34.0944,-118.331,Battery Crime,Bodily Harm,Violent Crimes,0.999721307
854029,02/08/2014,02/08/2014,Newton,53,M,B,GAGE                         AV,33.9824,-118.2801,Robbery,Robbery,Violent Crimes,0.999818447
855425,24/11/2014,12/11/2014,Mission,72,F,W,13700    POLK                         ST,34.3235,-118.4318,Fraud,White Collar Crime,Non-Violent Crimes,0.99925114
857324,30/01/2014,30/01/2014,Southeast,62,M,H,ROSECRANS,33.9019,-118.2827,Theft,Property Crime,Non-Violent Crimes,0.99968882
857706,25/09/2014,25/09/2014,West Valley,20,F,B,6700    HASKELL                      AV,34.192,-118.4749,Assault,Bodily Harm,Violent Crimes,0.999849668
860764,26/08/2014,23/08/2014,Pacific,70,M,H,10500    NATIONAL                     BL,34.0295,-118.4124,Theft,Property Crime,Non-Violent Crimes,0.999234622
870090,08/07/2014,07/07/2014,Wilshire,47,F,W,400 N  SWEETZER                     AV,34.0782,-118.37,Theft,Property Crime,Non-Violent Crimes,0.99922328
871179,18/07/2014,17/07/2014,Wilshire,22,M,W,STANLEY,34.0782,-118.3563,Robbery,Robbery,Violent Crimes,0.999247278
872033,23/05/2014,22/05/2014,Wilshire,48,M,W,8000    MELROSE                      AV,34.0838,-118.3637,Theft,Property Crime,Non-Violent Crimes,0.99984846
874734,26/02/2014,06/02/2014,Devonshire,19,F,W,17200    CHATSWORTH                   ST,34.2648,-118.5088,Theft,Property Crime,Non-Violent Crimes,0.999791283
878230,02/06/2014,29/05/2014,Southeast,28,F,B,10100    WILMINGTON                   AV,33.945,-118.239,Theft,Property Crime,Non-Violent Crimes,0.999004519
879395,19/10/2014,18/10/2014,Wilshire,28,F,W,5600    SAN VICENTE                  BL,34.0539,-118.3548,Battery Crime,Bodily Harm,Violent Crimes,0.999810904
881134,29/01/2014,29/01/2014,Southeast,44,M,B,11600    WADSWORTH                    AV,33.9292,-118.2586,Theft,Property Crime,Non-Violent Crimes,0.999349667
881582,06/01/2015,23/12/2014,Pacific,40,M,W,3700    DUNN                         DR,34.0252,-118.4013,Theft,Property Crime,Non-Violent Crimes,0.999049926
883022,18/09/2014,18/09/2014,Southwest,29,F,B,3800    POTOMAC                      AV,34.0156,-118.3466,Battery Crime,Bodily Harm,Violent Crimes,0.99939044
884290,01/09/2014,29/08/2014,Newton,22,M,H,800 E  42ND                         PL,34.0067,-118.2617,Theft,Property Crime,Non-Violent Crimes,0.9995323
884366,11/01/2014,11/01/2014,Olympic,37,F,A,200 N  MARIPOSA                     AV,34.0753,-118.2994,Battery Crime,Bodily Harm,Violent Crimes,0.999137151
890003,12/03/2014,11/03/2014,77th Street,21,F,H,1100 W  MANCHESTER                   AV,33.96,-118.294,Robbery,Robbery,Violent Crimes,0.999291159
890649,13/03/2014,13/03/2014,Southeast,43,F,B,10000 S  SAN PEDRO                    ST,33.9456,-118.2695,Theft,Property Crime,Non-Violent Crimes,0.999382229
892874,04/05/2014,04/05/2014,Southwest,18,F,B,1900 W  ADAMS                        BL,34.0327,-118.306,Assault,Bodily Harm,Violent Crimes,0.999605706
894737,10/12/2014,14/11/2014,77th Street,25,F,B,1000 W  85TH                         ST,33.961,-118.2919,Theft,Property Crime,Non-Violent Crimes,0.999013672
896136,28/07/2014,28/07/2014,Southwest,21,F,B,CRENSHAW                     BL,34.0326,-118.335,Assault,Bodily Harm,Violent Crimes,0.99927754
899257,06/09/2014,06/09/2014,Olympic,14,F,H,1600    ARAPAHOE                     ST,34.0441,-118.2853,Battery Crime,Bodily Harm,Violent Crimes,0.999290551
901753,07/06/2014,07/06/2014,Southeast,25,F,B,1400 E  107TH                        ST,33.9388,-118.2499,Battery Crime,Bodily Harm,Violent Crimes,0.99927556
902260,03/05/2014,04/04/2014,Devonshire,51,F,A,17100    CHATSWORTH                   ST,34.2648,-118.5056,Theft,Property Crime,Non-Violent Crimes,0.999963882
902771,20/12/2014,12/12/2014,Pacific,29,M,W,3700 S  VINTON                       AV,34.0233,-118.4046,Theft,Property Crime,Non-Violent Crimes,0.999083473
904001,14/07/2014,12/07/2014,Rampart,28,F,H,500    UNION                        DR,34.058,-118.2682,Assault,Bodily Harm,Violent Crimes,0.999221928
904399,15/09/2014,15/09/2014,Newton,58,M,B,4800 S  SAN PEDRO                    ST,33.9994,-118.2696,Theft,Property Crime,Non-Violent Crimes,0.999331354
906246,01/01/2014,01/01/2014,Southwest,21,F,B,1300 W  35TH                         ST,34.0246,-118.2975,Assault,Bodily Harm,Violent Crimes,0.99934342
906711,20/10/2014,19/10/2014,Rampart,36,M,H,600 S  CORONADO                     ST,34.062,-118.2804,Theft,Property Crime,Non-Violent Crimes,0.9995366
911160,26/04/2014,25/04/2014,N Hollywood,20,M,H,11000    MAGNOLIA                     BL,34.1649,-118.3706,Theft,Property Crime,Non-Violent Crimes,0.999654476
912085,23/12/2014,23/12/2014,Topanga,39,M,B,21000    SHERMAN                      WY,34.201,-118.5906,Theft,Property Crime,Non-Violent Crimes,0.999250678
913995,04/07/2014,04/07/2014,77th Street,50,M,B,45TH                         ST,34.0028,-118.3089,Assault,Bodily Harm,Violent Crimes,0.999535951
917318,23/02/2014,21/02/2014,Olympic,13,M,H,WILSHIRE                     BL,34.0617,-118.3091,Robbery,Robbery,Violent Crimes,0.999246692
918394,10/12/2014,10/12/2014,Hollenbeck,38,M,H,2700    POMEROY                      AV,34.0533,-118.1977,Assault,Bodily Harm,Violent Crimes,0.999487544
919878,08/04/2014,08/03/2014,Southeast,49,F,B,9500    MAIE                         AV,33.9507,-118.2445,Theft,Property Crime,Non-Violent Crimes,0.999586561
920643,19/02/2014,17/02/2014,Southwest,35,F,B,VERNON                       AV,34.0037,-118.3089,Theft,Property Crime,Non-Violent Crimes,0.999043636
924400,23/01/2014,23/01/2014,Foothill,23,F,H,BAKMAN                       AV,34.2135,-118.378,Theft,Property Crime,Non-Violent Crimes,0.999880245
925825,12/01/2014,12/01/2014,Newton,47,F,B,4100    WADSWORTH                    AV,34.0092,-118.2589,Assault,Bodily Harm,Violent Crimes,0.999349171
927524,26/10/2014,26/10/2014,Olympic,31,F,W,3600    BEVERLY                      BL,34.0749,-118.2868,Battery Crime,Bodily Harm,Violent Crimes,0.999738474
930022,19/07/2014,18/07/2014,Newton,12,F,B,MARTIN LUTHER KING JR        BL,34.0112,-118.2541,Robbery,Robbery,Violent Crimes,0.999399782
930332,25/08/2014,24/08/2014,Pacific,64,M,W,12400    WESTMINSTER                  AV,34.0092,-118.4377,Theft,Property Crime,Non-Violent Crimes,0.999393191
930927,05/05/2014,03/05/2014,Olympic,28,M,O,300 S  ALEXANDRIA                   AV,34.0691,-118.2979,Theft,Property Crime,Non-Violent Crimes,0.999777226
934266,26/03/2014,26/03/2014,Rampart,15,M,H,300    LUCAS                        AV,34.0583,-118.2616,Theft,Property Crime,Non-Violent Crimes,0.999168504
934855,23/02/2014,23/02/2014,Newton,43,M,H,MARTIN LUTHER KING JR        BL,34.0111,-118.2774,Battery Crime,Bodily Harm,Violent Crimes,0.999452608
935127,17/01/2014,17/01/2014,Olympic,42,M,K,3100 W  8TH                          ST,34.0577,-118.2971,Theft,Property Crime,Non-Violent Crimes,0.999633853
